url,Price,Registration Year,Insurance,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Engine,Power,Top Speed,Drive Type,Fuel,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Valve Configuration,Fuel Supply System,Turbo Charger,Super Charge,Transmission Type,Gearbox,Diesel Mileage ARAI,Diesel Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Steering Gear Type,Turning Radius,Front Brake Type,Rear Brake Type,Acceleration,0-100kmph,Length,Width,Height,Seating Capacity,Ground Clearance Unladen,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,No. of Doors,Mileage,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Petrol Highway Mileage,Ground Clearance,Global NCAP Safety Rating,Boot Space,Shock Absorbers Type,Range,Battery Capacity,Charging Time DC,Charging Time AC,Motor Type,Battery Warranty,Charging Time (A.C),Charging Time (D.C),Charging Port,Acceleration 0-100kmph,Charging Time,Fast Charging,Braking (100-0kmph),Quarter Mile (Tested),City driveability (20-80kmph),Braking (80-0 kmph),No. of Airbags,Diesel Highway Mileage,Braking (60-0 kmph),Alloy Wheel Size Front,Alloy Wheel Size Rear,Reported Boot Space,Reported Ground Clearance (Unladen),Drag Coefficient,Quarter Mile,0-100Kmph (Tested),Ground Clearance (Laden),Boot Space Rear Seat Folding,Motor Power,Battery Type,Regenerative Braking,Regenerative Braking Levels,Charging Options,Charger Type,Charging Time (15 A Plug Point),Charging Time (7.2 kW AC Fast Charger),Charging Time (50 kW DC Fast Charger),Petrol Mileage WLTP,3rd Gear (30-80kmph),4th Gear (40-100kmph),Range - Tested,Acceleration 0-60kmph,Emission Control System,Approach Angle,Break-over Angle,Departure Angle,CNG Mileage ARAI,CNG Fuel Tank Capacity,Secondary Fuel Type,Petrol Mileage (ARAI),Petrol Fuel Tank Capacity (Litres)
https://www.cardekho.com/used-car-details/used-Skoda-kushaq-10-tsi-ambition-cars-Faridabad_ed9a820e-cb41-4da5-af4f-7dd6cbe298c3.htm,₹12.98 Lakh,Sept 2023,Comprehensive,Petrol,5 Seats,"16,700 Kms",Faridabad,First Owner,999 cc,Manual,2023,999 cc,113.98 bhp,,FWD,Petrol,1.0 TSI Petrol Engine,999 cc,113.98bhp@5000-5500rpm,178Nm@1750-4500rpm,3,4,,,Yes,,Manual,6-Speed,,,BS VI 2.0,McPherson suspension with lower triangular links and stabiliser bar,Twist Beam Axle,Electric,Tilt & Telescopic,,,Disc,Drum,,,4225 mm,1760 mm,1612 mm,5,,2651 mm,,,1193-1248 kg,1640 kg,5,19.76 kmpl,19.76 kmpl,50 Litres,,,5 Star,385 Litres,,,,,,,,,,,,,,,,,,,,,16 Inch,16 Inch,,,,,,155 mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-mobilio-s-i-vtec-cars-New-Delhi_04904a58-ff23-439c-9327-0d87d0e9d798.htm,₹5.49 Lakh,May 2017,-,Petrol,7 Seats,"69,000 Kms",New Delhi,Second Owner,1497 cc,Manual,2015,1497 cc,117.3 bhp,160  kmph,FWD,Petrol,i-VTEC Engine,1497 cc,117.3bhp@6600rpm,145Nm@4600rpm,4,4,SOHC,PGM-FI,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt & Collapsible,Rack & Pinion,5.2 meters,Disc,Drum,16 Seconds,16 Seconds,4386 mm,1683 mm,1603 mm,7,189 mm,2652 mm,,,1145 kg,,5,17.3 kmpl,17.3 kmpl,42 Litres,,,,,Passive Twin-Tube Gas Filled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BSIV,,,,,,,,
https://www.cardekho.com/used-car-details/used-Jeep-compass-20-limited-cars-New-Delhi_1d5497eb-dcf8-4a4d-b2c5-0d948131b9bc.htm,₹11.25 Lakh,Apr 2018,Comprehensive,Diesel,5 Seats,"70,000 Kms",Ghaziabad,First Owner,1956 cc,Manual,2018,1956 cc,170 bhp,,4X2,,2.0-Litre 4-Cyl Multijet,1956 cc,170bhp@3750rpm,350Nm@1750-2500rpm,4,4,DOHC,CRDI,Yes,No,Manual,6 Speed,17.1 kmpl,60 Litres,BS IV,McPherson Strut with Lower Control Arm Disc,Multi Link Suspension with Strut Assembly,Power,Tilt & Telescopic,Rack & Pinion,,Disc,Discs,,,4395 mm,1818 mm,1640 mm,5,178 mm,2636 mm,,,1562 s kg,,5,17.1 kmpl,,,,178mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-carnival-prestige-6-str-cars-New-Delhi_d63caa8f-5715-412c-a057-697c74844efd.htm,₹19.40 Lakh,Mar 2020,Comprehensive,Diesel,6 Seats,"75,000 Kms",Chennai,First Owner,2199 cc,Automatic,2020,2199 cc,197.26 bhp,,2WD,Diesel,D2.2L VGT Diesel,2199 cc,197.26bhp@3800rpm,440nm@1750-2750rpm,4,4,,CRDi,Yes,,Automatic,8-Speed,14.11 kmpl,60 Litres,BS VI,Macpherson Strut with coil spring,Multi Link,,Tilt and Telescopic,,,Disc,Disc,,,5115 mm,1985 mm,1755 mm,6,,3060 mm,,,2320 kg,,5,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-amaze-sx-i-vtec-cars-New-Delhi_87edda51-45f6-40ed-ac28-821e0bb4889c.htm,₹3.21 Lakh,Jul 2016,-,Petrol,5 Seats,"81,000 Kms",New Delhi,Second Owner,1198 cc,Manual,2016,1198 cc,86.7 bhp,160  kmph,FWD,Petrol,i-VTEC Petrol Engine,1198 cc,86.7bhp@6000rpm,109Nm@4500rpm,4,4,SOHC,MPFi,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt & Collapsible,Rack & Pinion,4.5 metres,Disc,Drum,15 Seconds,15 Seconds,3990 mm,1680 mm,1505 mm,5,165 mm,2405 mm,,,965 kg,,4,17.8 kmpl,17.8 kmpl,35 Litres,,,,,Coil Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-e-class-e250-cdi-avantgarde-cars-Faridabad_88f0eb94-c03a-4347-86b7-38d0d07151d6.htm,₹12.95 Lakh,Jul 2016,-,Diesel,5 Seats,"1,10,000 Kms",Chandigarh,Third Owner,2143 cc,Automatic,2016,2143 cc,204 bhp,242  kmph,RWD,Diesel,In-Line Diesel Engine,2143 cc,204bhp@4200rpm,500Nm@1600-1800rpm,4,4,DOHC,CRDI,Yes,No,Automatic,7 Speed,13 kmpl,80 Litres,BS IV,Direct Control,Direct Control,Power,Tilt,Direct Steer,5.3 meters,Ventilated Disc,Solid Disc,7.5 Seconds,7.5 Seconds,4879 mm,2071 mm,1474 mm,5,123 mm,2874 mm,1598 mm,1614 mm,1800 kg,2280 kg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-n-z8l-cars-Faridabad_c93273e2-b34d-4056-9ed1-f7308983730a.htm,₹18.49 Lakh,Apr 2023,Comprehensive,Petrol,7 Seats,"15,500 Kms",Charkhi Dadri,First Owner,1997 cc,Manual,2022,1997 cc,200 bhp,165  kmph,RWD,Petrol,mStallion (TGDi),1997 cc,200bhp@5000rpm,370Nm@1750-3000rpm,4,4,,,Yes,,Manual,6-Speed,,,BS VI 2.0,Double wishbone suspension,"Multi-link, Solid Axle",Electric,Tilt,,,Ventilated Disc,Ventilated Disc,,,4662 mm,1917 mm,1857 mm,7,,2750 mm,,,,,5,12.17 kmpl,12.17 kmpl,57 Litres,,,5 Star,460 Litres,,,,,,,,,,,,,,,,,,,,,18 Inch,18 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-n-z8l-diesel-at-2023-2025-cars-Faridabad_4c4ca765-6888-4ea0-876f-d8c45650a6da.htm,₹20.90 Lakh,May 2023,Zero Dep,Diesel,7 Seats,"42,000 Kms",ballabhgarh,First Owner,2198 cc,Automatic,2023,2198 cc,172.45 bhp,165  kmph,RWD,Diesel,mHawk (CRDi),2198 cc,172.45bhp@3500rpm,400Nm@1750-2750rpm,4,4,,,Yes,,Automatic,6-Speed,15.42 kmpl,57 Litres,BS VI 2.0,Double wishbone suspension,"Multi-link, Solid Axle",Electric,Tilt,,,Ventilated Disc,Ventilated Disc,,,4662 mm,1917 mm,1857 mm,7,,2750 mm,,,,,5,15.42 kmpl,,,,,5 Star,460 Litres,,,,,,,,,,,,,,,,,,,,,18 Inch,18 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-jazz-12-v-at-i-vtec-cars-New-Delhi_772a3f33-2609-490b-bb3f-12b910780669.htm,₹4.25 Lakh,Aug 2016,-,Petrol,5 Seats,"85,000 Kms",New Delhi,Second Owner,1199 cc,Automatic,2016,1199 cc,88.7 bhp,172  kmph,FWD,Petrol,i-VTEC Petrol Engine,1199 cc,88.7bhp@6000rpm,110Nm@4800rpm,4,4,SOHC,PGM - Fi,No,No,Automatic,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam Axle,Power,Tilt & Collapsible,Rack & Pinion,5.1 meters,Disc,Drum,13.7 Seconds,13.7 Seconds,3955 mm,1694 mm,1544 mm,5,165 mm,2530 mm,,,1066 kg,,5,19 kmpl,19 kmpl,40 Litres,,,,,Coil Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-24-gx-7-str-at-cars-New-Delhi_a5070e5b-99fe-4df7-a9c7-7b8dd32d1c88.htm,₹22 Lakh,Oct 2021,Comprehensive,Diesel,7 Seats,"30,000 Kms",New Delhi,First Owner,2393 cc,Automatic,2021,2393 cc,148 bhp,,RWD,Diesel,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,360Nm@1400-2600rpm,4,4,DOHC,CRDi,Yes,,Automatic,6 Speed,12 kmpl,55 Litres,BS VI,Double Wishbone With Torsion Bar,4-Link with Coil Spring,Power,Tilt & Telescopic,Rack & Pinion,5.4,Disc,Drum,,,4735 mm,1830 mm,1795 mm,7,,2750 mm,1540 mm,1540 mm,1870 kg,2450 kg,5,,,,,,,,Coil Spring,,,,,,,,,,,,,42.51m,19.06s @ 116.95kmph,9.30s,26.28m,3,,,,,,,,,14.11s,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-c-class-c-200-cgi-cars-New-Delhi_d6bf0a4c-1a7b-495f-8ac3-1eb3703c70e4.htm,₹15.90 Lakh,Jan 2016,-,Petrol,5 Seats,"59,000 Kms",New Delhi,Second Owner,1991 cc,Automatic,2016,1991 cc,184 bhp,235  kmph,RWD,Petrol,In-Line Engine,1991 cc,184bhp@5500rpm,300Nm@1200-4000rpm,4,4,DOHC,Direct Injection,Yes,No,Automatic,9 Speed,,,Euro V,Agility Control Suspension,Agility Control Suspension,Power,Height & Reach Adjustable,Direct Steer System,5.61 metres,Disc,Disc,7.3 Seconds,7.3 Seconds,4686 mm,2020 mm,1442 mm,5,130 mm,2840 mm,1588 mm,1570 mm,1545 kg,2030 kg,4,,14.74 kmpl,66 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-amaze-vx-petrol-cars-New-Delhi_ad15f9f7-4500-45fb-9eeb-aa3fb28fbc0d.htm,₹5.25 Lakh,Oct 2018,Comprehensive,Petrol,5 Seats,"77,000 Kms",Gurgaon,First Owner,1199 cc,Manual,2018,1199 cc,88.76 bhp,,FWD,Petrol,i-VTEC Petrol Engine,1199 cc,88.76bhp@6000rpm,110Nm@4800rpm,4,4,SOHC,MPFi,No,No,Manual,5 Speed,,,BS VI,McPherson Strut Coil Spring,Torsion Beam Coil Spring,Electric,Tilt & Collapsible,Rack & Pinion,4.7,Disc,Drum,15 Seconds,15 Seconds,3995 mm,1695 mm,1501 mm,5,,2470 mm,,,924 kg,,4,18.6 kmpl,18.6 kmpl,35 Litres,,,,,Coil Springs,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax3-bsvi-cars-Noida_00311edb-1fce-43ab-9c2d-efaa1fc47fde.htm,₹12.95 Lakh,May 2022,-,Petrol,5 Seats,"78,000 Kms",Raebareli,Second Owner,1999 cc,Manual,2022,1999 cc,197.13 bhp,,FWD,Petrol,2.0L Turbo Petrol,1999 cc,197.13bhp@5000rpm,380Nm@1750-3000rpm,4,4,,TGDi,Yes,,Manual,6-speed,,,BS VI,MacPherson Strut suspension,"Multi-link, Solid Axle",Power,Tilt,,,Ventilated Disc,Solid Disc,,,4695 mm,1890 mm,1755 mm,5,,2750 mm,,,1815 kg,,5,13 kmpl,,60 Litres,15 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-stingray-lxi-optional-cars-Ghaziabad_0dcfa9fc-c217-4ba6-8e38-c53115a7f0eb.htm,₹3.25 Lakh,Jan 2018,Comprehensive,Petrol,5 Seats,"62,215 Kms",New Delhi,First Owner,998 cc,Manual,2017,998 cc,67.04 bhp,150  kmph,FWD,Petrol,K 10B Petrol Engine,998 cc,67.04bhp@6200rpm,90Nm@3500rpm,3,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Isolated Trailing Link,Power,Collapsible,Rack & Pinion,4.6 meters,Ventilated Disc,Drum,15 Seconds,15 Seconds,3636 mm,1475 mm,1670 mm,5,165 mm,2400 mm,1295 mm,1290 mm,875 kg,1350 kg,5,20.51 kmpl,20.51 kmpl,35 Litres,,,,,Coil Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-7-str-diesel-at-cars-New-Delhi_faecfbb0-bdef-4055-8e25-05b9afa9802d.htm,₹18.90 Lakh,May 2023,Comprehensive,Diesel,7 Seats,"42,000 Kms",Gurgaon,First Owner,2198 cc,Automatic,2023,2198 cc,182 bhp,,FWD,Diesel,mHawk,2198 cc,182bhp@3500rpm,450Nm@1750-2800rpm,4,4,,,Yes,,Automatic,6-Speed,16.57 kmpl,60 Litres,BS VI 2.0,MacPherson Strut suspension,"Multi-link, Solid Axle",,Tilt,,,Ventilated Disc,Solid Disc,,,4695 mm,1890 mm,1755 mm,7,,2750 mm,,,,,5,16.57 kmpl,,,,,,240 Litres,,,,,,,,,,,,,,,,,,,,,17 Inch,17 Inch,240 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-e-class-exclusive-e-200-cars-New-Delhi_a0dc2cef-1f23-42d3-8408-da08257cea71.htm,₹39.99 Lakh,Jan 2020,-,Petrol,5 Seats,"40,000 Kms",New Delhi,First Owner,1991 cc,Automatic,2020,1991 cc,194.4 bhp,236  kmph,RWD,Petrol,In-Line Petrol Engine,1991 cc,194.4bhp@5800-6100,300Nm@1600-4000rpm,4,4,DOHC,Direct Injection,Yes,No,Automatic,9 Speed,,,BS VI,Air Suspension,Air Suspension,Electric,Tilt,Direct Steer,6 metres,Ventilated Disc,Disc,8 Seconds,8 Seconds,5063 mm,1860 mm,1494 mm,5,,3079 mm,1595 mm,1597 mm,1585 kg,,4,,15 kmpl,80 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-corolla-altis-18-j-cars-New-Delhi_e2f8e3f3-5dec-4a6f-be0c-1f063c478386.htm,₹6.25 Lakh,Aug 2015,-,Petrol,5 Seats,"75,000 Kms",New Delhi,First Owner,1798 cc,Manual,2015,1798 cc,138 bhp,205km/hr kmph,FWD,Petrol,2ZR-FE Gasoline 4Cylinder,1798 cc,138bhp@6400rpm,173Nm@4000rpm,4,4,DOHC,EFI(Electronic Fuel Injection),No,No,Manual,6 Speed,,,,MacPherson strut,Torsion beam,Power,Tilt & Telescopic,,5.3meters,Ventilated Disc,Solid Disc,10.42Seconds,10.42Seconds,4540 mm,1760 mm,1480 mm,5,175 mm,2600 mm,1530 mm,1535 mm,1180-1270 kg,1640-1670 kg,4,14.53 kmpl,14.53 kmpl,55 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-verna-vtvt-16-sx-cars-New-Delhi_d49b63b3-617f-4202-8c61-73c219910d26.htm,₹7.90 Lakh,Apr 2019,-,Petrol,5 Seats,"63,000 Kms",New Delhi,First Owner,1591 cc,Manual,2018,1591 cc,121.3 bhp,,FWD,Petrol,VTVT Petrol Engine,1591 cc,121.3bhp@6400rpm,151Nm@4850rpm,4,4,DOHC,MPFI,No,No,Manual,6 Speed,,,BS IV,McPherson Strut with Coil Spring,Coupled Torsion Beam Axle Type,Power,Tilt,Rack & Pinion,,Disc,Drum,11.31 Seconds,11.31 Seconds,4440 mm,1729 mm,1475 mm,5,165 mm,2600 mm,,,1228 kg,,4,17 kmpl,17 kmpl,45 Litres,19.12 kmpl,,,,Gas Filled,,,,,,,,,,,,,44.86m,,,,2,,26.97m,,,,,,16.92 Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-creta-16-vtvt-sx-plus-cars-New-Delhi_537c765a-c94d-4e4e-8d34-94acbfb56bd7.htm,₹7.45 Lakh,Oct 2017,Comprehensive,Petrol,5 Seats,"45,000 Kms",New Delhi,First Owner,1591 cc,Manual,2017,1591 cc,121.3 bhp,,FWD,,VTVT Petrol Engine,1591 cc,121.3bhp@6400rpm,151Nm@4850rpm,4,4,DOHC,MPFi,No,No,Manual,6 Speed,,,BS VI,MacPherson Strut,Coupled Torsion Beam Axle,Power,Tilt,Rack & Pinion,5.3 metres,Disc,Drum,,,4270 mm,1780 mm,1630 mm,5,190 mm,2590 mm,,,1280 kg,,5,13 kmpl,13 kmpl,55 Litres,,190mm,,,Coil Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-creta-16-vtvt-s-cars-New-Delhi_5c5bca06-c79a-4d48-b960-b856be7f09a0.htm,₹6.19 Lakh,Apr 2016,Comprehensive,Petrol,5 Seats,"78,000 Kms",New Delhi,Second Owner,1591 cc,Manual,2015,1591 cc,121.3 bhp,165  kmph,FWD,,VTVT Petrol Engine,1591 cc,121.3bhp@6400rpm,151Nm@4850rpm,4,4,DOHC,MPFI,No,No,Manual,6 Speed,,,BS VI,MacPherson Strut,Coupled Torsion Beam Axle,Power,Tilt Steering,Rack & Pinion,5.3 meters,Disc,Drum,10.5 Seconds,10.5 Seconds,4270 mm,1780 mm,1630 mm,5,190 mm,2590 mm,,,"1,310 kg",,5,15.29 kmpl,15.29 kmpl,55 Litres,,190mm,,,Coil Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-m-class-ml-350-cdi-cars-New-Delhi_8bd1e021-6003-4902-813c-d08a41639705.htm,₹16.50 Lakh,Mar 2015,Comprehensive,Diesel,5 Seats,"87,000 Kms",Gurgaon,First Owner,2987 cc,Automatic,2015,2987 cc,254.8 bhp,224  kmph,AWD,,V-Type Diesel Engine,2987 cc,254.8bhp@3600rpm,619Nm@1600-2400rpm,6,4,DOHC,CRDi,Yes,No,Automatic,7 Speed,11.74 kmpl,70 Litres,BS III,Double Wishbone,Four-Link,Power,Adjustable Steering,Direct-Steer System,5.9 meters,Disc,Disc,7.4 Seconds,7.4 Seconds,4817 mm,2141 mm,1762 mm,5,161 mm,2915 mm,1648 mm,1663 mm,2175 kg,2950 kg,5,11.74 kmpl,,,,161mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-wr-v-i-vtec-vx-cars-Faridabad_64d13ce4-2626-4a55-b100-50d0e9fcc0b8.htm,₹5.50 Lakh,Jun 2018,-,Petrol,5 Seats,"66,337 Kms",Gurgaon,First Owner,1199 cc,Manual,2018,1199 cc,88.7 bhp,164.26  kmph,FWD,,i-VTEC Petrol Engine,1199 cc,88.7bhp@6000rpm,110Nm@4800rpm,4,4,SOHC,MPFi,No,No,Manual,5 Speed,,,BS IV,"McPherson Strut, Coil Spring","Twisted Torsion Beam,  Coil Spring",Electric,Tilt & Telescopic,Rack & Pinion,5.3 metres,Ventilated Disc,Drum,15.31 Seconds,15.31 Seconds,3999 mm,1734 mm,1601 mm,5,188 mm,2555 mm,,,1103 kg,,5,17.5 kmpl,17.5 kmpl,40 Litres,18.06 kmpl,188mm,,,,,,,,,,,,,,,,42.21m,,,,,,26.09m,,,,,,20.54 Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Audi-q3-35-tdi-quattro-premium-cars-New-Delhi_c7864069-5431-4218-8309-0b1a4ee2e586.htm,₹14.50 Lakh,Oct 2017,-,Diesel,5 Seats,"65,000 Kms",Gurgaon,Second Owner,1968 cc,Automatic,2017,1968 cc,174.33 bhp,212  kmph,AWD,Diesel,TDI Quattro Diesel Engine,1968 cc,174.33bhp@4200rpm,380Nm@1750-2500rpm,4,4,DOHC,CRDI,Yes,No,Automatic,7-Speed S-Tronic,15.73 kmpl,64 Litres,Euro IV,McPherson Spring Strut,4-Link,Power,Height & Reach Adjustable,Rack & Pinion,5.9 meters,Disc,Disc,8.2 Seconds,8.2 Seconds,4388 mm,2019 mm,1608 mm,5,170 mm,2603 mm,1571 mm,1575 mm,1660 kg,2185 kg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-venue-sx-opt-turbo-bsiv-cars-New-Delhi_95e92f11-f190-48ea-a1d8-1647f28ca51f.htm,₹8.89 Lakh,Jun 2019,Comprehensive,Petrol,5 Seats,"32,000 Kms",Gurgaon,First Owner,998 cc,Manual,2019,998 cc,118.35 bhp,,FWD,Petrol,,998 cc,118.35bhp@6000rpm,171.6Nm@1500-4000rpm,3,4,,GDi,Yes,,Manual,6-Speed,,,,McPherson Strut,Coupled Torsion Beam Axie,Power,Tilt,Rack & Pinion,,Disc,Drum,,,3995 mm,1770 mm,1605 mm,5,,2500 mm,,,1340 kg,,5,18.27 kmpl,18.27 kmpl,45 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Audi-a4-35-tdi-technology-cars-Faridabad_a3a54f87-fae3-4a33-bc4d-b5fcdc6d998b.htm,₹17.90 Lakh,Jul 2018,-,Diesel,5 Seats,"62,000 Kms",Chandigarh,Second Owner,1968 cc,Automatic,2018,1968 cc,187.74 bhp,237  kmph,FWD,Diesel,TDI Diesel Engine,1968 cc,187.74bhp@3800-4200rpm,400Nm@1750-3000rpm,4,4,DOHC,CRDI,Yes,No,Automatic,7 Speed,18.25 kmpl,54 Litres,BS IV,5 Link,Trapezoidal Link,Power,Height & Reach,Rack & Pinion,5.8 metres,Ventilated Disc,Disc,7.7 Seconds,7.7 Seconds,4726 mm,1842 mm,1427 mm,5,165 mm,2820 mm,1572 mm,1555 mm,1640 kg,2075 kg,4,,,,,,,,Gas Filled,,,,,,,,,,,,,42.09m,,,,,,26.88m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Skoda-rapid-15-tdi-ambition-bsiv-cars-New-Delhi_57a9f7aa-72f2-46aa-8ad6-3b5fc2cde3e6.htm,₹5.75 Lakh,Jun 2018,-,Diesel,5 Seats,"89,000 Kms",New Delhi,First Owner,1498 cc,Manual,2018,1498 cc,108.6 bhp,185 kmph,FWD,Diesel,Diesel Engine,1498 cc,108.6bhp@4000rpm,250Nm@1500-2500rpm,4,4,DOHC,Direct Injection,Yes,No,Manual,5 Speed,21.13 kmpl,55 Litres,BS IV,McPherson suspension with lower triangular links and torsion stabaliser,Compound link crank-axle,Power,Height Adjustable,Rack & Pinion,5.3 meters,Disc,Drum,,,4413 mm,1699 mm,1466 mm,5,163 mm,2552 mm,,,1192 kg,1750 kg,4,21.13 kmpl,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,120mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Skoda-rapid-15-tdi-active-bsiv-cars-Gurgaon_0f59793d-e70a-4075-97b7-c76cb3d0e746.htm,₹5.35 Lakh,Mar 2017,Comprehensive,Diesel,5 Seats,"78,000 Kms",Gurgaon,First Owner,1498 cc,Manual,2017,1498 cc,108.6 bhp,185 kmph,FWD,Diesel,Diesel Engine,1498 cc,108.6bhp@4000rpm,250Nm@1500-2500rpm,4,4,DOHC,Direct Injection,Yes,No,Manual,5 Speed,21.13 kmpl,55 Litres,BS IV,McPherson suspension with lower triangular links and torsion stabaliser,Compound link crank-axle,Power,Height Adjustable,Rack & Pinion,5.3 meters,Disc,Drum,,,4413 mm,1699 mm,1466 mm,5,163 mm,2552 mm,,,1182 kg,1750 kg,4,21.13 kmpl,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,120mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-28-zx-at-bsiv-cars-New-Delhi_73bd83a1-ca8a-44d2-ad91-cb358994e9e5.htm,₹15.50 Lakh,Jan 2018,-,Diesel,7 Seats,"1,60,000 Kms",New Delhi,First Owner,2755 cc,Automatic,2018,2755 cc,171.5 bhp,,RWD,Diesel,1-GD FTV Engine,2755 cc,171.5bhp@3400rpm,360Nm@1200-3400rpm,4,4,DOHC,Direct Injection,Yes,No,Automatic,6 Speed,11.36 kmpl,55 Litres,BS IV,Double Wishbone With Torsion Bar,4 Link,Power,Tilt & Telescopic,Rack & Pinion,5.4 meters,Disc,Drum,,,4735 mm,1830 mm,1795 mm,7,,2750 mm,1530 mm,1530 mm,1880 kg,2450 kg,5,,,,,,,,Coil Spring,,,,,,,,,,,,,,,,,7,,,,,,,,,,178mm,,,,,,,,,,,,,,,,,,,,,,,,
